Timestamp,Dorm_ID,Room_ID,Room_Size_m2,Room_Size_Cat,Num_Occupants,Hour,Day,Month,IsWeekend,TimeOfDay,Dorm_Enc,Room_Enc,RoomSize_Enc,App_Electric_Fan,App_Air_Conditioner,App_Laptop_PC,App_Refrigerator,App_TV_Monitor,App_Phone_Charger,App_Electric_Kettle,App_Rice_Cooker,App_Study_Lamp,App_Electric_Fan_W,App_Air_Conditioner_W,App_Laptop_PC_W,App_Refrigerator_W,App_TV_Monitor_W,App_Phone_Charger_W,App_Electric_Kettle_W,App_Rice_Cooker_W,App_Study_Lamp_W,Total_Active_Wattage,Num_Active_Appliances,Has_High_Power_Appliance,Electricity_Consumed,Avg_Past_Consumption,Anomaly_Label,Data_Source,Location,Utility_Provider
2024-04-06 00:30:00,Dorm A,Room 3,17,Medium,2,0,6,4,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,131,0,0,0,0,0,131,1,0,0.038604,0.2116,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 03:30:00,Dorm A,Room 3,17,Medium,2,3,6,4,1,0,0,2,1,1,1,0,1,0,1,0,0,0,39,1071,0,113,0,21,0,0,0,1244,4,1,0.168879,0.1847,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 04:00:00,Dorm C,Room 2,22,Medium,2,4,6,4,1,0,2,1,1,0,1,0,1,0,1,0,0,0,0,1234,0,109,0,22,0,0,0,1365,3,1,0.228944,0.1577,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 04:00:00,Dorm B,Room 4,25,Medium,3,4,6,4,1,0,1,3,1,0,0,1,1,1,1,0,0,0,0,0,60,122,46,23,0,0,0,251,4,0,0.106149,0.1323,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 04:30:00,Dorm B,Room 5,19,Medium,3,4,6,4,1,0,1,4,1,1,0,0,1,0,1,0,0,0,40,0,0,112,0,17,0,0,0,169,3,0,0.064233,0.2157,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 04:30:00,Dorm A,Room 1,20,Medium,2,4,6,4,1,0,0,0,1,1,0,1,1,0,0,0,1,1,39,0,70,117,0,0,0,419,10,655,5,0,0.121086,0.1269,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 05:30:00,Dorm C,Room 3,22,Medium,2,5,6,4,1,0,2,2,1,0,1,0,1,0,0,0,0,0,0,1049,0,109,0,0,0,0,0,1158,2,1,0.217148,0.1555,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 06:00:00,Dorm C,Room 3,22,Medium,2,6,6,4,1,1,2,2,1,1,0,1,1,0,0,1,0,1,32,0,56,130,0,0,1695,0,8,1921,5,1,0.292423,0.1685,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 06:00:00,Dorm B,Room 4,25,Medium,3,6,6,4,1,1,1,3,1,0,0,0,1,0,0,1,0,1,0,0,0,122,0,0,1487,0,8,1617,3,1,0.371814,0.1362,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 06:30:00,Dorm A,Room 8,15,Small,1,6,6,4,1,1,0,7,0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,1,0,0.039143,0.1205,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 06:30:00,Dorm A,Room 6,32,Large,3,6,6,4,1,1,0,5,2,1,0,1,1,0,0,0,0,0,35,0,65,124,0,0,0,0,0,224,3,0,0.192654,0.2516,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 06:30:00,Dorm A,Room 2,15,Small,3,6,6,4,1,1,0,1,0,1,0,1,1,0,0,0,0,0,31,0,72,123,0,0,0,0,0,226,3,0,0.089133,0.1285,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 07:30:00,Dorm C,Room 7,21,Medium,2,7,6,4,1,1,2,6,1,1,0,0,1,0,0,0,1,0,37,0,0,127,0,0,0,452,0,616,3,0,0.150199,0.1856,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 07:30:00,Dorm A,Room 2,15,Small,3,7,6,4,1,1,0,1,0,1,0,1,1,0,0,0,0,1,36,0,69,135,0,0,0,0,8,248,4,0,0.092787,0.1262,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 08:00:00,Dorm A,Room 8,15,Small,1,8,6,4,1,1,0,7,0,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,1,0,0.064519,0.0964,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 08:00:00,Dorm A,Room 2,15,Small,3,8,6,4,1,1,0,1,0,1,0,1,1,0,0,1,0,1,31,0,74,129,0,0,1454,0,9,1697,5,1,0.241844,0.1205,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 09:00:00,Dorm A,Room 1,20,Medium,2,9,6,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,72,108,43,0,0,0,0,223,3,0,0.128166,0.1312,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 11:00:00,Dorm C,Room 4,13,Small,2,11,6,4,1,1,2,3,0,1,0,1,0,0,0,1,1,1,33,0,60,0,0,0,1526,420,8,2047,5,1,0.199757,0.1323,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 11:30:00,Dorm C,Room 6,15,Small,1,11,6,4,1,1,2,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,17,1497,341,0,1855,3,1,0.247458,0.0792,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 12:30:00,Dorm C,Room 7,21,Medium,2,12,6,4,1,2,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,124,0,0,0,0,0,124,1,0,0.078729,0.1384,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 13:00:00,Dorm C,Room 7,21,Medium,2,13,6,4,1,2,2,6,1,0,0,1,1,0,0,0,0,1,0,0,64,125,0,0,0,0,8,197,3,0,0.09697,0.1419,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 14:30:00,Dorm C,Room 6,15,Small,1,14,6,4,1,2,2,5,0,1,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,39,1,0,0.036388,0.0985,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 14:30:00,Dorm B,Room 4,25,Medium,3,14,6,4,1,2,1,3,1,0,1,1,1,1,0,0,0,0,0,1139,74,118,38,0,0,0,0,1369,4,1,0.214802,0.158,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 14:30:00,Dorm B,Room 5,19,Medium,3,14,6,4,1,2,1,4,1,1,1,1,1,0,0,0,0,0,35,1113,62,122,0,0,0,0,0,1332,4,1,0.251951,0.2105,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 15:00:00,Dorm B,Room 6,24,Medium,2,15,6,4,1,2,1,5,1,1,1,0,1,0,0,0,0,0,39,1182,0,120,0,0,0,0,0,1341,3,1,0.193365,0.1236,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 15:30:00,Dorm A,Room 7,25,Medium,3,15,6,4,1,2,0,6,1,1,1,1,1,0,0,0,0,0,36,1061,60,114,0,0,0,0,0,1271,4,1,0.266246,0.1271,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 16:30:00,Dorm B,Room 3,12,Small,1,16,6,4,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,19,1,0,0.045301,0.067,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 18:30:00,Dorm B,Room 3,12,Small,1,18,6,4,1,3,1,2,0,1,1,1,0,0,1,0,0,1,32,1101,64,0,0,23,0,0,9,1229,5,1,0.178927,0.064,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 20:30:00,Dorm B,Room 5,19,Medium,3,20,6,4,1,3,1,4,1,1,0,1,1,0,0,0,0,1,40,0,64,132,0,0,0,0,8,244,4,0,0.12288,0.2261,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 21:30:00,Dorm B,Room 2,14,Small,2,21,6,4,1,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,119,0,21,0,0,9,149,3,0,0.080801,0.0991,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 22:00:00,Dorm A,Room 1,20,Medium,2,22,6,4,1,3,0,0,1,0,0,1,1,0,0,0,0,1,0,0,67,132,0,0,0,0,8,207,3,0,0.107061,0.1385,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 22:00:00,Dorm B,Room 7,14,Small,3,22,6,4,1,3,1,6,0,1,0,1,1,1,1,0,0,1,39,0,63,107,37,23,0,0,9,278,6,0,0.130268,0.164,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-06 23:30:00,Dorm B,Room 1,14,Small,4,23,6,4,1,3,1,0,0,0,0,1,1,1,0,0,0,1,0,0,63,117,45,0,0,0,9,234,4,0,0.056714,0.2624,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 00:30:00,Dorm A,Room 7,25,Medium,3,0,7,4,1,0,0,6,1,1,0,0,1,0,0,0,0,0,38,0,0,127,0,0,0,0,0,165,2,0,0.065779,0.1266,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 01:30:00,Dorm C,Room 1,21,Medium,1,1,7,4,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,23,1,0,0.037403,0.0906,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 02:00:00,Dorm B,Room 7,14,Small,3,2,7,4,1,0,1,6,0,1,1,1,1,0,1,0,0,0,37,1222,73,115,0,17,0,0,0,1464,5,1,0.198632,0.145,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 05:00:00,Dorm A,Room 1,20,Medium,2,5,7,4,1,0,0,0,1,1,0,0,1,0,1,0,0,0,30,0,0,126,0,18,0,0,0,174,3,0,0.070513,0.1417,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 07:00:00,Dorm A,Room 7,25,Medium,3,7,7,4,1,1,0,6,1,1,0,1,1,0,0,0,0,1,36,0,63,130,0,0,0,0,9,238,4,0,0.142394,0.1278,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 09:30:00,Dorm B,Room 2,14,Small,2,9,7,4,1,1,1,1,0,1,0,0,1,1,0,0,0,1,36,0,0,109,42,0,0,0,10,197,4,0,0.068484,0.1007,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 11:30:00,Dorm B,Room 2,14,Small,2,11,7,4,1,1,1,1,0,1,0,0,1,0,1,0,1,0,36,0,0,135,0,21,0,409,0,601,4,0,0.114691,0.1035,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 13:00:00,Dorm B,Room 5,19,Medium,3,13,7,4,1,2,1,4,1,0,0,1,1,1,0,0,0,0,0,0,61,114,34,0,0,0,0,209,3,0,0.086803,0.2283,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 13:30:00,Dorm B,Room 3,12,Small,1,13,7,4,1,2,1,2,0,0,1,1,1,0,0,0,0,0,0,1072,68,106,0,0,0,0,0,1246,3,1,0.299936,0.0708,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 13:30:00,Dorm C,Room 3,22,Medium,2,13,7,4,1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,67,1,0,0.07653,0.175,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 14:00:00,Dorm B,Room 8,20,Medium,3,14,7,4,1,2,1,7,1,1,0,0,1,0,0,1,1,0,36,0,0,123,0,0,1307,384,0,1850,4,1,0.27505,0.2442,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 14:30:00,Dorm A,Room 8,15,Small,1,14,7,4,1,2,0,7,0,0,1,1,1,0,1,0,0,0,0,1319,62,136,0,18,0,0,0,1535,4,1,0.268381,0.0995,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 15:30:00,Dorm B,Room 1,14,Small,4,15,7,4,1,2,1,0,0,1,1,1,1,1,1,0,0,0,35,1270,66,135,45,21,0,0,0,1572,6,1,0.339491,0.2354,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 16:00:00,Dorm A,Room 5,18,Medium,1,16,7,4,1,2,0,4,1,1,1,1,1,1,1,0,0,1,36,1273,68,107,34,20,0,0,10,1548,7,1,0.280331,0.141,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 16:30:00,Dorm B,Room 3,12,Small,1,16,7,4,1,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,138,0,22,0,0,0,160,2,0,0.050215,0.0967,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 16:30:00,Dorm B,Room 6,24,Medium,2,16,7,4,1,2,1,5,1,1,0,0,1,0,0,0,0,0,30,0,0,138,0,0,0,0,0,168,2,0,0.076044,0.1351,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 17:00:00,Dorm A,Room 7,25,Medium,3,17,7,4,1,2,0,6,1,1,1,1,1,0,0,0,0,0,35,1192,66,115,0,0,0,0,0,1408,4,1,0.297099,0.1349,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 17:00:00,Dorm A,Room 2,15,Small,3,17,7,4,1,2,0,1,0,1,1,1,1,0,0,0,0,0,31,1187,72,118,0,0,0,0,0,1408,4,1,0.258247,0.1153,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 17:00:00,Dorm B,Room 4,25,Medium,3,17,7,4,1,2,1,3,1,0,0,1,1,1,1,0,0,0,0,0,60,132,37,21,0,0,0,250,4,0,0.105714,0.1707,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 17:30:00,Dorm C,Room 1,21,Medium,1,17,7,4,1,2,2,0,1,0,0,1,1,0,0,0,0,1,0,0,57,118,0,0,0,0,8,183,3,0,0.068664,0.0841,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 18:00:00,Dorm C,Room 5,11,Small,1,18,7,4,1,3,2,4,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,38,1,0,0.064085,0.0748,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 18:00:00,Dorm B,Room 2,14,Small,2,18,7,4,1,3,1,1,0,0,1,1,1,0,0,0,0,0,0,1180,70,109,0,0,0,0,0,1359,3,1,0.184178,0.1086,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 18:30:00,Dorm A,Room 3,17,Medium,2,18,7,4,1,3,0,2,1,1,0,0,1,0,1,0,0,0,39,0,0,126,0,17,0,0,0,182,3,0,0.149248,0.1841,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 19:00:00,Dorm C,Room 8,20,Medium,1,19,7,4,1,3,2,7,1,0,1,1,1,1,0,0,1,1,0,1035,57,133,45,0,0,342,9,1621,6,1,0.218997,0.1536,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 20:00:00,Dorm C,Room 3,22,Medium,2,20,7,4,1,3,2,2,1,0,0,0,1,0,1,0,1,1,0,0,0,129,0,23,0,367,9,528,4,0,0.168936,0.1706,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 20:00:00,Dorm C,Room 6,15,Small,1,20,7,4,1,3,2,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,38,23,0,0,10,71,3,0,0.054794,0.0992,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 20:30:00,Dorm B,Room 4,25,Medium,3,20,7,4,1,3,1,3,1,0,1,1,1,1,1,1,0,1,0,1191,74,125,35,22,1428,0,8,2883,7,1,0.540452,0.1473,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 21:00:00,Dorm C,Room 8,20,Medium,1,21,7,4,1,3,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,9,1,0,0.080787,0.1658,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 21:30:00,Dorm B,Room 6,24,Medium,2,21,7,4,1,3,1,5,1,1,0,0,1,0,0,0,0,0,40,0,0,134,0,0,0,0,0,174,2,0,0.126362,0.1162,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 21:30:00,Dorm C,Room 7,21,Medium,2,21,7,4,1,3,2,6,1,0,0,1,1,1,0,0,0,1,0,0,61,108,42,0,0,0,8,219,4,0,0.099027,0.1118,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-07 22:00:00,Dorm B,Room 1,14,Small,4,22,7,4,1,3,1,0,0,1,1,1,1,1,1,1,1,1,34,1200,65,107,41,18,1504,401,10,3380,9,1,0.434704,0.261,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 00:00:00,Dorm A,Room 4,32,Large,3,0,8,4,0,0,0,3,2,0,0,0,1,1,0,0,0,1,0,0,0,105,37,0,0,0,8,150,3,0,0.062346,0.2226,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 02:00:00,Dorm C,Room 6,15,Small,1,2,8,4,0,0,2,5,0,0,0,0,1,1,1,0,0,0,0,0,0,121,38,22,0,0,0,181,3,0,0.057405,0.1012,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 02:30:00,Dorm C,Room 3,22,Medium,2,2,8,4,0,0,2,2,1,1,0,0,1,0,0,0,0,0,32,0,0,103,0,0,0,0,0,135,2,0,0.051712,0.1805,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 03:30:00,Dorm A,Room 4,32,Large,3,3,8,4,0,0,0,3,2,0,0,0,1,0,1,0,0,0,0,0,0,114,0,20,0,0,0,134,2,0,0.081793,0.1855,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 04:00:00,Dorm C,Room 6,15,Small,1,4,8,4,0,0,2,5,0,0,0,0,1,0,1,0,0,0,0,0,0,108,0,21,0,0,0,129,2,0,0.034469,0.0833,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 04:30:00,Dorm B,Room 4,25,Medium,3,4,8,4,0,0,1,3,1,0,0,0,1,0,1,0,0,1,0,0,0,103,0,23,0,0,8,134,3,0,0.072038,0.194,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 05:00:00,Dorm C,Room 1,21,Medium,1,5,8,4,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,64,133,0,0,0,0,0,197,2,0,0.06675,0.0856,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 05:00:00,Dorm A,Room 5,18,Medium,1,5,8,4,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,108,0,23,0,0,0,131,2,0,0.052317,0.1549,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 05:30:00,Dorm B,Room 2,14,Small,2,5,8,4,0,0,1,1,0,1,0,0,1,0,1,0,0,0,38,0,0,133,0,23,0,0,0,194,3,0,0.051327,0.1142,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 06:00:00,Dorm A,Room 8,15,Small,1,6,8,4,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,9,1,0,0.045936,0.1233,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 06:00:00,Dorm B,Room 4,25,Medium,3,6,8,4,0,1,1,3,1,0,0,1,1,0,0,1,0,0,0,0,68,104,0,0,1603,0,0,1775,3,1,0.360563,0.1803,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 06:00:00,Dorm C,Room 4,13,Small,2,6,8,4,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,121,0,0,0,0,0,121,1,0,0.084387,0.1442,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 08:00:00,Dorm B,Room 1,14,Small,4,8,8,4,0,1,1,0,0,1,0,0,1,1,0,0,1,0,34,0,0,120,35,0,0,439,0,628,4,0,0.146419,0.2675,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 08:30:00,Dorm A,Room 1,20,Medium,2,8,8,4,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,69,122,0,0,0,0,0,191,2,0,0.128928,0.1287,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 09:00:00,Dorm C,Room 1,21,Medium,1,9,8,4,0,1,2,0,1,1,0,0,1,0,0,0,1,0,31,0,0,128,0,0,0,382,0,541,3,0,0.139106,0.0879,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 10:00:00,Dorm B,Room 1,14,Small,4,10,8,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,71,124,0,0,0,0,0,195,2,0,0.122389,0.2752,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 10:30:00,Dorm C,Room 7,21,Medium,2,10,8,4,0,1,2,6,1,1,0,1,1,0,0,0,0,0,39,0,72,128,0,0,0,0,0,239,3,0,0.110193,0.1132,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 11:00:00,Dorm C,Room 8,20,Medium,1,11,8,4,0,1,2,7,1,0,1,0,1,0,1,0,0,0,0,1192,0,114,0,18,0,0,0,1324,3,1,0.285313,0.1338,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 12:30:00,Dorm C,Room 4,13,Small,2,12,8,4,0,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,110,0,0,0,0,0,110,1,0,0.065946,0.147,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 13:30:00,Dorm C,Room 8,20,Medium,1,13,8,4,0,2,2,7,1,1,0,0,1,0,0,0,0,0,35,0,0,121,0,0,0,0,0,156,2,0,0.085331,0.1577,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 14:00:00,Dorm B,Room 6,24,Medium,2,14,8,4,0,2,1,5,1,0,0,1,1,1,1,0,0,0,0,0,73,120,41,20,0,0,0,254,4,0,0.117155,0.1235,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 14:30:00,Dorm C,Room 5,11,Small,1,14,8,4,0,2,2,4,0,0,1,0,0,0,0,0,0,0,0,1303,0,0,0,0,0,0,0,1303,1,1,0.206376,0.0765,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 16:00:00,Dorm A,Room 2,15,Small,3,16,8,4,0,2,0,1,0,1,0,0,1,0,0,0,0,0,38,0,0,103,0,0,0,0,0,141,2,0,0.05838,0.1353,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 16:30:00,Dorm C,Room 3,22,Medium,2,16,8,4,0,2,2,2,1,1,0,1,1,1,0,0,0,0,32,0,64,132,43,0,0,0,0,271,4,0,0.070788,0.1823,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 17:30:00,Dorm B,Room 3,12,Small,1,17,8,4,0,2,1,2,0,0,0,1,1,0,0,1,0,0,0,0,63,126,0,0,1701,0,0,1890,3,1,0.19567,0.0977,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 18:00:00,Dorm C,Room 8,20,Medium,1,18,8,4,0,3,2,7,1,1,1,0,1,0,1,0,0,1,39,1374,0,127,0,20,0,0,9,1569,5,1,0.320957,0.1633,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 18:00:00,Dorm A,Room 7,25,Medium,3,18,8,4,0,3,0,6,1,1,0,1,1,1,1,0,1,1,39,0,56,135,35,18,0,429,10,722,7,0,0.25072,0.1487,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 21:30:00,Dorm A,Room 5,18,Medium,1,21,8,4,0,3,0,4,1,1,0,1,0,0,1,0,0,0,35,0,68,0,0,18,0,0,0,121,3,0,0.077988,0.1543,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 23:00:00,Dorm C,Room 1,21,Medium,1,23,8,4,0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,378,0,378,1,0,0.133777,0.0834,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-08 23:30:00,Dorm A,Room 3,17,Medium,2,23,8,4,0,3,0,2,1,1,1,0,0,0,1,0,0,1,31,1269,0,0,0,22,0,0,8,1330,4,1,0.182097,0.1471,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-09 01:30:00,Dorm B,Room 3,12,Small,1,1,9,4,0,0,1,2,0,1,0,0,0,0,1,0,0,1,34,0,0,0,0,20,0,0,8,62,3,0,0.029789,0.1155,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-09 02:00:00,Dorm C,Room 5,11,Small,1,2,9,4,0,0,2,4,0,1,0,0,1,1,0,0,0,0,31,0,0,113,43,0,0,0,0,187,3,0,0.039759,0.0931,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-09 02:30:00,Dorm A,Room 7,25,Medium,3,2,9,4,0,0,0,6,1,1,0,0,1,0,1,0,0,0,37,0,0,121,0,19,0,0,0,177,3,0,0.057316,0.1683,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-09 03:00:00,Dorm C,Room 6,15,Small,1,3,9,4,0,0,2,5,0,0,0,1,1,0,0,0,0,0,0,0,72,108,0,0,0,0,0,180,2,0,0.031614,0.069,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-04-09 03:00:00,Dorm C,Room 3,22,Medium,2,3,9,4,0,0,2,2,1,1,0,0,0,1,0,0,0,0,40,0,0,0,39,0,0,0,0,79,2,0,0.048217,0.1793,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
